YEAR,TOKEN_TYPE,token,count,share
2024,BRAND,조던,445,0.4877995308355075
2024,BRAND,조셉앤스테이시,384,0.4209326288558086
2024,BRAND,주앙옴므,613,0.6719575559599237
2024,BRAND,지샥,65,0.07125161686361345
2024,BRAND,지오다노,89,0.09755990616710149
2024,BRAND,챔피온,201,0.22033192291671233
2024,BRAND,카시오,405,0.44395238199636067
2024,BRAND,칼하트wip,281,0.3080262205950058
2024,BRAND,캐피탈,1008,1.1049481507464978
2024,BRAND,캡틴선샤인,421,0.46149124153201937
2024,BRAND,컨버스,954,1.0457544998136497
2024,BRAND,코스,771,0.8451537938745532
2024,BRAND,쿠어,646,0.7081314537522198
2024,BRAND,크롬하츠,457,0.5009536754872514
2024,BRAND,클락스,507,0.5557626115361849
2024,BRAND,키뮤어,161,0.1764847740775656
2024,BRAND,키스,199,0.218139565474755
2024,BRAND,키코,207,0.22690899524258437
2024,BRAND,킨치,578,0.6335913007256704
2024,BRAND,테켓,77,0.08440576151535746
2024,BRAND,토니웩,517,0.5667243987459716
2024,BRAND,토피,126,0.13811851884331222
2024,BRAND,톰브라운,129,0.14140705500624823
2024,BRAND,팀버랜드,925,1.0139653169052683
2024,BRAND,파라부트,224,0.24554403349922171
2024,BRAND,파르티멘토,190,0.208273956985947
2024,BRAND,파타고니아,372,0.40777848420406465
2024,BRAND,팔라스,169,0.18525420384539495
2024,BRAND,페몬트,175,0.19183127617126697
2024,BRAND,페이탈리즘,80,0.08769429767829347
2024,BRAND,포터,1664,1.824041391708504
2024,BRAND,포터리,356,0.39023962466840595
2024,BRAND,포트너스,86,0.09427137000416548
2024,BRAND,폴로,3070,3.3652686734045116
2024,BRAND,푸마,241,0.2641790717558591
2024,BRAND,프라다,221,0.24225549733628574
2024,BRAND,프라이탁,189,0.20717777826496833
2024,BRAND,프로젝트지알,164,0.1797733102405016
2024,BRAND,프리즘웍스,327,0.35845044176002455
2024,BRAND,플랙,249,0.2729485015236884
2024,BRAND,해칭룸,922,1.0106767807423322
2024,BRAND,헤리티지플로스,243,0.2663714291978164
2024,BRAND,헤지스,102,0.11181022953982418
2024,BRAND,호카,268,0.29377589722228314
2024,BRAND,휴먼메이드,566,0.6204371560739262
2025,BRAND,acg,94,0.24498305968204326
2025,BRAND,cp컴퍼니,99,0.2580140734949179
2025,BRAND,etce,280,0.7297367735209799
2025,BRAND,jw앤더슨,258,0.6724003127443314
2025,BRAND,lee,106,0.27625749283294243
2025,BRAND,lmc,20,0.05212405525149857
2025,BRAND,mlb,24,0.06254886630179828
2025,BRAND,mmgl,2,0.005212405525149857
2025,BRAND,mmrb,17,0.04430544696377378
2025,BRAND,mngu,3,0.007818608287724784
2025,BRAND,new,52,0.13552254365389627
2025,BRAND,oam,22,0.05733646077664842
2025,BRAND,rrl,2842,7.406828251237946
2025,BRAND,ymclky,36,0.09382329945269742
2025,BRAND,구찌,63,0.1641907740422205
2025,BRAND,굿라이프웍스,4,0.010424811050299713
2025,BRAND,그라더스,213,0.5551211884284597
2025,BRAND,그라미치,93,0.24237685691946834
2025,BRAND,그레일즈,9,0.023455824863174355
2025,BRAND,그리쉬,25,0.06515506906437321
2025,BRAND,꼼데가르송,215,0.5603335939536096
2025,BRAND,나나미카,319,0.8313786812614021
2025,BRAND,나이키,925,2.4107375553818087
2025,BRAND,네이더스,6,0.01563721657544957
2025,BRAND,노메뉴얼,14,0.036486838676048995
2025,BRAND,노스페이스,163,0.4248110502997133
2025,BRAND,뉴발란스,844,2.1996351316132396
2025,BRAND,뉴에라,129,0.3362001563721657
2025,BRAND,뉴치프시크,10,0.026062027625749284
2025,BRAND,다이브인,121,0.31535053427156634
2025,BRAND,닥터마틴,519,1.3526192337763878
2025,BRAND,더뮤지엄비지터,22,0.05733646077664842
2025,BRAND,더콜디스트모먼트,18,0.04691164972634871
2025,BRAND,던스트,1,0.0026062027625749283
2025,BRAND,데우스엑스마키나,51,0.13291634089132134
2025,BRAND,도프제이슨,171,0.44566067240031276
2025,BRAND,드레익스,349,0.90956476413865
2025,BRAND,드로우핏,22,0.05733646077664842
2025,BRAND,디스이즈네버댓,91,0.2371644513943185
2025,BRAND,디앤써,63,0.1641907740422205
2025,BRAND,디젤,31,0.08079228563982278
2025,BRAND,디키즈,176,0.45869168621318734
2025,BRAND,라코스테,82,0.2137086265311441
2025,BRAND,라퍼지스토어,8,0.020849622100599426
2025,BRAND,라프시몬스,21,0.054730258014073496
2025,BRAND,랄프로렌,459,1.196247068021892
2025,BRAND,레드윙,574,1.4959603857180088
2025,BRAND,로맨틱무브,109,0.28407610112066717
2025,BRAND,루이비통,58,0.15115976022934585
2025,BRAND,르메르,202,0.5264529580401355
2025,BRAND,리넥츠,67,0.1746155850925202
2025,BRAND,리바이스,2293,5.976022934584311
2025,BRAND,리복,43,0.11206671879072191
2025,BRAND,리얼 맥코이,127,0.33098775084701587
2025,BRAND,릭오웬스,128,0.3335939536095908
2025,BRAND,마틴로즈,492,1.2822517591868647
2025,BRAND,마틴플랜,22,0.05733646077664842
2025,BRAND,메종마르지엘라,227,0.5916080271045088
2025,BRAND,메종미네드,16,0.04169924420119885
2025,BRAND,메종키츠네,17,0.04430544696377378
2025,BRAND,모드나인,342,0.8913213448006255
2025,BRAND,모스콧,72,0.18764659890539484
2025,BRAND,모이프,97,0.25280166796976805
2025,BRAND,몽벨,118,0.30753192598384155
2025,BRAND,무신사,6,0.01563721657544957
2025,BRAND,무인양품,155,0.4039614281991139
2025,BRAND,무탠다드,424,1.1050299713317697
2025,BRAND,문선,8,0.020849622100599426
2025,BRAND,미나브,18,0.04691164972634871
2025,BRAND,미하라야스히로,107,0.2788636955955173
2025,BRAND,밈더워드로브,46,0.11988532707844671
2025,BRAND,바라쿠타,180,0.46911649726348714
2025,BRAND,바버,206,0.5368777690904353
2025,BRAND,반스,589,1.5350534271566327
2025,BRAND,발렌시아가,230,0.5994266353922335
2025,BRAND,버버리,52,0.13552254365389627
2025,BRAND,버윅,169,0.4404482668751629
2025,BRAND,버즈릭슨,410,1.0685431326557204
2025,BRAND,버켄스탁,166,0.4326296585874381
2025,BRAND,베이프,88,0.22934584310659367
2025,BRAND,보테가베네타,31,0.08079228563982278
2025,BRAND,브라운야드,76,0.19807140995569453
2025,BRAND,브랜디드,96,0.2501954652071931
2025,BRAND,브론슨,658,1.7148814177743028
2025,BRAND,브룩스브라더스,306,0.7974980453479281
2025,BRAND,블랭크룸,73,0.19025280166796976
2025,BRAND,비긴202,32,0.0833984884023977
2025,BRAND,비바스튜디오,22,0.05733646077664842
2025,BRAND,비얼디드키드,5,0.013031013812874642
2025,BRAND,비이커,44,0.11467292155329684
2025,BRAND,빔즈,189,0.4925723221266614
2025,BRAND,사카이,36,0.09382329945269742
2025,BRAND,생로랑,73,0.19025280166796976
2025,BRAND,샤카웨어,24,0.06254886630179828
2025,BRAND,세인트제임스,86,0.22413343758144383
2025,BRAND,세터,46,0.11988532707844671
2025,BRAND,소니,11,0.02866823038832421
2025,BRAND,솔리드옴므,41,0.10685431326557206
2025,BRAND,수아레,13,0.033880635913474066
2025,BRAND,슈펜,30,0.07818608287724785
2025,BRAND,슈프림,378,0.9851446442533228
2025,BRAND,스캇,45,0.11727912431587179
2025,BRAND,스톤아일랜드,516,1.3448006254886629
2025,BRAND,스투시,338,0.8808965337503258
2025,BRAND,스튜디오니콜슨,31,0.08079228563982278
2025,BRAND,아노블리어,1,0.0026062027625749283
2025,BRAND,아더에러,148,0.38571800886108937
2025,BRAND,아디다스,623,1.6236643210841804
2025,BRAND,아르켓,68,0.17722178785509513
2025,BRAND,아미,44,0.11467292155329684
2025,BRAND,아스토플렉스,104,0.27104508730779253
2025,BRAND,아식스,372,0.9695074276778733
2025,BRAND,아워레가시,215,0.5603335939536096
2025,BRAND,아워셀브스,92,0.23977065415689341
2025,BRAND,아이언레인저,131,0.3414125618973156
2025,BRAND,아크테릭스,429,1.1180609851446441
2025,BRAND,아트이프액츠,55,0.14334115194162106
2025,BRAND,아페쎄,45,0.11727912431587179
2025,BRAND,아프레쎄,260,0.6776127182694814
2025,BRAND,안데르센,28,0.07297367735209799
2025,BRAND,알렌느,33,0.08600469116497264
2025,BRAND,애쉬크로프트,3,0.007818608287724784
2025,BRAND,애프터프레이,73,0.19025280166796976
2025,BRAND,애플,86,0.22413343758144383
2025,BRAND,앤더슨벨,223,0.5811832160542091
2025,BRAND,어나더오피스,33,0.08600469116497264
2025,BRAND,어널러코드,24,0.06254886630179828
2025,BRAND,언더마이카,48,0.12509773260359655
2025,BRAND,언타이틀,14,0.036486838676048995
2025,BRAND,에센셜,25,0.06515506906437321
2025,BRAND,에스티유오피스,42,0.10946051602814699
2025,BRAND,에스피오나지,106,0.27625749283294243
2025,BRAND,엑슬림,96,0.2501954652071931
2025,BRAND,예일,11,0.02866823038832421
2025,BRAND,오가프,40,0.10424811050299713
2025,BRAND,오어슬로우,928,2.4185561636695336
2025,BRAND,오클리,191,0.49778472765181125
2025,BRAND,와일드브릭스,59,0.15376596299192077
2025,BRAND,요시다포터,68,0.17722178785509513
2025,BRAND,우영미,39,0.10164190774042221
2025,BRAND,우포스,52,0.13552254365389627
2025,BRAND,웨이비니스,100,0.26062027625749284
2025,BRAND,위더로드,30,0.07818608287724785
2025,BRAND,위캔더스,72,0.18764659890539484
2025,BRAND,유니온,430,1.1206671879072192
2025,BRAND,유니클로,2200,5.733646077664843
2025,BRAND,유니폼브릿지,278,0.7245243679958301
2025,BRAND,유스,111,0.28928850664581707
2025,BRAND,이얼즈어고,222,0.5785770132916341
2025,BRAND,이지,68,0.17722178785509513
2025,BRAND,인세인개러지,87,0.22673964034401875
2025,BRAND,일꼬르소,12,0.03127443315089914
2025,BRAND,자라,305,0.7948918425853533
2025,BRAND,자바나스,43,0.11206671879072191
2025,BRAND,젠틀몬스터,213,0.5551211884284597
2025,BRAND,조던,117,0.30492572322126665
2025,BRAND,조셉앤스테이시,155,0.4039614281991139
2025,BRAND,주앙옴므,243,0.6333072713057075
2025,BRAND,지샥,30,0.07818608287724785
2025,BRAND,지오다노,41,0.10685431326557206
2025,BRAND,챔피온,90,0.23455824863174357
2025,BRAND,카시오,88,0.22934584310659367
2025,BRAND,칼하트wip,93,0.24237685691946834
2025,BRAND,캐피탈,542,1.412561897315611
2025,BRAND,캡틴선샤인,195,0.508209538702111
2025,BRAND,컨버스,388,1.0112066718790722
2025,BRAND,코스,350,0.9121709669012249
2025,BRAND,쿠어,99,0.2580140734949179
2025,BRAND,크롬하츠,211,0.5499087829033099
2025,BRAND,클락스,156,0.40656763096168885
2025,BRAND,키뮤어,2,0.005212405525149857
2025,BRAND,키스,118,0.30753192598384155
2025,BRAND,키코,98,0.255407870732343
2025,BRAND,킨치,253,0.6593692989314569
2025,BRAND,테켓,22,0.05733646077664842
2025,BRAND,토니웩,93,0.24237685691946834
2025,BRAND,토피,7,0.018243419338024498
2025,BRAND,톰브라운,73,0.19025280166796976
2025,BRAND,팀버랜드,379,0.9877508470158978
2025,BRAND,파라부트,335,0.8730779254626011
2025,BRAND,파르티멘토,26,0.06776127182694813
2025,BRAND,파타고니아,181,0.47172270002606204
2025,BRAND,팔라스,80,0.20849622100599427
2025,BRAND,페몬트,67,0.1746155850925202
2025,BRAND,페이탈리즘,9,0.023455824863174355
2025,BRAND,포터,793,2.066718790721918
2025,BRAND,포터리,144,0.3752931978107897
2025,BRAND,포트너스,14,0.036486838676048995
2025,BRAND,폴로,2721,7.09147771696638
2025,BRAND,푸마,71,0.1850403961428199
2025,BRAND,프라다,157,0.40917383372426375
2025,BRAND,프라이탁,25,0.06515506906437321
2025,BRAND,프로젝트지알,19,0.04951785248892363
2025,BRAND,프리즘웍스,52,0.13552254365389627
2025,BRAND,플랙,46,0.11988532707844671
2025,BRAND,해칭룸,208,0.5420901746155851
2025,BRAND,헤리티지플로스,152,0.39614281991138905
2025,BRAND,헤지스,44,0.11467292155329684
2025,BRAND,호카,124,0.32316914255929113
2025,BRAND,휴먼메이드,129,0.3362001563721657
2022,ITEM,acc,51,0.027915530887713882
2022,ITEM,bottom,92,0.05035742826803288
2022,ITEM,outer,43,0.02353662408179798
2022,ITEM,가디건,2533,1.3864713674231228
2022,ITEM,가방,7807,4.273265679223182
2022,ITEM,가젤,112,0.06130469528282265
2022,ITEM,구두,421,0.2304399706613244
2022,ITEM,긴팔티,675,0.3694702617491543
2022,ITEM,나이키덩크,1826,0.9994854784503049
2022,ITEM,나이키덩크범고래,788,0.4313223203827165
2022,ITEM,넥타이,144,0.07882032250648625
2022,ITEM,눕시,252,0.13793556438635093
2022,ITEM,니트,5982,3.2743275641236163
2022,ITEM,더비,1609,0.880707631339836
2022,ITEM,더플백,222,0.1215146638641663
2022,ITEM,데님,5139,2.812900259450228
2022,ITEM,독일군스니커즈,1122,0.6141416795297054
2022,ITEM,럭비,95,0.05199951832025135
2022,ITEM,로퍼,406,0.22222952040023206
2022,ITEM,마원,946,0.5178057297995555
2022,ITEM,맨투맨,1979,1.0832320711134464
2022,ITEM,머플러,753,0.4121646031068344
2022,ITEM,모자,3711,2.0312653945942394
2022,ITEM,모크넥,150,0.08210450261092318
2022,ITEM,목걸이,597,0.32677592039147424
2022,ITEM,목도리,201,0.11002003349863707
2022,ITEM,무스탕,333,0.18227199579624948
2022,ITEM,바람막이,1322,0.723614349677603
2022,ITEM,바시티,979,0.5358687203739587
2022,ITEM,바지,17521,9.590353268306567
2022,ITEM,반바지,1402,0.767403417736762
2022,ITEM,반지,452,0.24740823453424854
2022,ITEM,반팔티,5129,2.8074266259428335
2022,ITEM,버뮤다,545,0.2983130261530209
2022,ITEM,베스트,993,0.5435318072843115
2022,ITEM,벨트,1403,0.7679507810875015
2022,ITEM,봄버,268,0.14669337799818274
2022,ITEM,부츠,1872,1.0246641925843214
2022,ITEM,블랙잭,6,0.0032841801044369272
2022,ITEM,블레이저,1907,1.0438219098602035
2022,ITEM,비니,459,0.25123977798942493
2022,ITEM,삭스,201,0.11002003349863707
2022,ITEM,삼바,475,0.25999759160125674
2022,ITEM,상의,4197,2.2972839830536307
2022,ITEM,샌들,570,0.3119971099215081
2022,ITEM,선글라스,627,0.34319682091365894
2022,ITEM,셋업,854,0.46744830153152267
2022,ITEM,셔츠,6333,3.466452100233177
2022,ITEM,숄더백,157,0.0859360460660996
2022,ITEM,수트,304,0.16639845862480432
2022,ITEM,슈트,103,0.05637842512616725
2022,ITEM,스니커즈,925,0.5063110994340263
2022,ITEM,스웨터,152,0.08319922931240216
2022,ITEM,스웻,1006,0.5506475308439248
2022,ITEM,스웻셔츠,120,0.06568360208873855
2022,ITEM,스카프,74,0.0405048879547221
2022,ITEM,스트랩,158,0.08648340941683909
2022,ITEM,슬랙스,2533,1.3864713674231228
2022,ITEM,슬리퍼,787,0.43077495703197693
2022,ITEM,슬립온,316,0.17296681883367818
2022,ITEM,시계,588,0.3218496502348189
2022,ITEM,신발,12363,6.767053105192289
2022,ITEM,아디다스슈퍼스타,736,0.40285942614426307
2022,ITEM,아우터,17476,9.56572191752329
2022,ITEM,아워레거시,160,0.08757813611831806
2022,ITEM,아이템,3874,2.120485620764776
2022,ITEM,아크테릭스베타,126,0.06896778219317547
2022,ITEM,아톰,101,0.05528369842468828
2022,ITEM,악세사리,589,0.3223970135855584
2022,ITEM,안경,1283,0.7022671789987629
2022,ITEM,양말,554,0.3032392963096763
2022,ITEM,에어,545,0.2983130261530209
2022,ITEM,에어포스,5525,3.0241825128356705
2022,ITEM,오니츠카,45,0.024631350783276957
2022,ITEM,옥스포드,215,0.1176831204089899
2022,ITEM,왈라비,432,0.23646096751945875
2022,ITEM,운동화,451,0.24686087118350902
2022,ITEM,워치,1550,0.8484131936462063
2022,ITEM,워커,530,0.29010257589192856
2022,ITEM,이너,1461,0.7996978554303918
2022,ITEM,자켓,6673,3.6525556394846026
2022,ITEM,장갑,277,0.15161964815483814
2022,ITEM,점퍼,268,0.14669337799818274
2022,ITEM,정장,272,0.14888283140114073
2022,ITEM,젤카야노,202,0.11056739684937655
2022,ITEM,조거,419,0.2293452439598454
2022,ITEM,조끼,263,0.1439565612444853
2022,ITEM,지갑,693,0.3793228020624651
2022,ITEM,진,1743,0.9540543203389275
2022,ITEM,쪼리,358,0.19595607956473665
2022,ITEM,청바지,1760,0.9633594973014987
2022,ITEM,체인,113,0.061852058633562135
2022,ITEM,첼시부츠,1315,0.7197828062224265
2022,ITEM,치노,777,0.4253013235245821
2022,ITEM,카라,1041,0.5698052481198068
2022,ITEM,카펜터,47,0.02572607748475593
2022,ITEM,캔버스,117,0.06404151203652009
2022,ITEM,캡,2054,1.124284322418908
2022,ITEM,케이스,438,0.23974514762389568
2022,ITEM,코치자켓,70,0.03831543455176416
2022,ITEM,코트,5581,3.054834860477082
2022,ITEM,크로스백,548,0.29995511620523935
2022,ITEM,타이,273,0.14943019475188019
2022,ITEM,터틀넥,146,0.07991504920796523
2022,ITEM,토트백,271,0.1483354680504012
2022,ITEM,트랙,186,0.10180958323754476
2022,ITEM,트러커자켓,278,0.15216701150557763
2022,ITEM,티,3741,2.0476862951164243
2022,ITEM,티셔츠,1630,0.8922022617053653
2022,ITEM,파카,388,0.21237698008692132
2022,ITEM,팔찌,690,0.3776807120102466
2022,ITEM,패딩,3323,1.818888414507318
2022,ITEM,퍼티그,338,0.18500881254994692
2022,ITEM,플리스,102,0.055831061775427765
2022,ITEM,피코트,77,0.04214697800694057
2022,ITEM,해링턴,155,0.08484131936462062
2022,ITEM,향수,387,0.2118296167361818
2022,ITEM,헤드셋,425,0.23262942406428233
2022,ITEM,헨리넥,90,0.049262701566553914
2022,ITEM,후드티,4233,2.316989063680252
2022,ITEM,후리스,189,0.10345167328976322
2023,ITEM,acc,151,0.09723805292068337
2023,ITEM,bottom,209,0.13458776861207167
2023,ITEM,outer,164,0.10560954092047731
2023,ITEM,가디건,1678,1.080565912588786
2023,ITEM,가방,7573,4.87671374018765
2023,ITEM,가젤,504,0.3245561501458571
2023,ITEM,구두,413,0.26595573414729956
2023,ITEM,긴팔티,542,0.3490266535298701
2023,ITEM,나이키덩크,720,0.4636516430655101
2023,ITEM,나이키덩크범고래,256,0.1648539175344036
2023,ITEM,넥타이,137,0.08822260430552067
2023,ITEM,눕시,264,0.17000560245735372
2023,ITEM,니트,4420,2.846305919929937
2023,ITEM,더비,1204,0.7753285809039919
2023,ITEM,더플백,137,0.08822260430552067
2023,ITEM,데님,4559,2.9358164454661955
2023,ITEM,독일군스니커즈,579,0.3728531962985144
2023,ITEM,럭비,114,0.0734115101520391
2023,ITEM,로퍼,282,0.18159689353399144
2023,ITEM,마원,714,0.45978787937329746
2023,ITEM,맨투맨,1412,0.9092723889006948
2023,ITEM,머플러,855,0.5505863261402932
2023,ITEM,모자,3676,2.367199222095577
2023,ITEM,모크넥,144,0.09273032861310203
2023,ITEM,목걸이,885,0.5699051446013562
2023,ITEM,목도리,225,0.1448911384579719
2023,ITEM,무스탕,296,0.19061234214915415
2023,ITEM,바람막이,1245,0.8017309661341112
2023,ITEM,바시티,763,0.491341949526367
2023,ITEM,바지,16846,10.848160526502198
2023,ITEM,반바지,919,0.5917998055238942
2023,ITEM,반지,434,0.27947890707004364
2023,ITEM,반팔티,3066,1.9743832467206304
2023,ITEM,버뮤다,317,0.2041355150718982
2023,ITEM,베스트,728,0.4688033279884602
2023,ITEM,벨트,1069,0.6883938978292088
2023,ITEM,봄버,447,0.2878503950698375
2023,ITEM,부츠,1365,0.8790062399783629
2023,ITEM,블랙잭,15,0.009659409230531461
2023,ITEM,블레이저,987,0.6355891273689701
2023,ITEM,비니,522,0.33614744122249485
2023,ITEM,삭스,126,0.08113903753646427
2023,ITEM,삼바,972,0.6259297181384387
2023,ITEM,상의,5886,3.7903521820605452
2023,ITEM,샌들,261,0.16807372061124742
2023,ITEM,선글라스,609,0.39217201475957736
2023,ITEM,셋업,550,0.35417833845282026
2023,ITEM,셔츠,5436,3.5005699051446015
2023,ITEM,숄더백,154,0.09916993476678966
2023,ITEM,수트,221,0.14231529599649687
2023,ITEM,슈트,404,0.2601600886089807
2023,ITEM,스니커즈,653,0.42050628183580296
2023,ITEM,스웨터,105,0.06761586461372023
2023,ITEM,스웻,518,0.33357159876101977
2023,ITEM,스웻셔츠,91,0.058600415998557524
2023,ITEM,스카프,110,0.07083566769056404
2023,ITEM,스트랩,126,0.08113903753646427
2023,ITEM,슬랙스,1284,0.8268454301334931
2023,ITEM,슬리퍼,446,0.28720643445446875
2023,ITEM,슬립온,205,0.13201192615059662
2023,ITEM,시계,464,0.2987977255311065
2023,ITEM,신발,13215,8.509939532098217
2023,ITEM,아디다스슈퍼스타,582,0.3747850781446207
2023,ITEM,아우터,13460,8.667709882863564
2023,ITEM,아워레거시,321,0.20671135753337327
2023,ITEM,아이템,1786,1.1501136590486125
2023,ITEM,아크테릭스베타,159,0.10238973784363348
2023,ITEM,아톰,141,0.09079844676699572
2023,ITEM,악세사리,1091,0.7025610313673216
2023,ITEM,안경,1289,0.8300652332103368
2023,ITEM,양말,475,0.3058812923001629
2023,ITEM,에어,487,0.3136088196845881
2023,ITEM,에어포스,4007,2.5803501857826374
2023,ITEM,오니츠카,439,0.2826987101468874
2023,ITEM,옥스포드,154,0.09916993476678966
2023,ITEM,왈라비,431,0.2775470252239373
2023,ITEM,운동화,432,0.27819098583930607
2023,ITEM,워치,504,0.3245561501458571
2023,ITEM,워커,338,0.21765868799464225
2023,ITEM,이너,1316,0.8474521698252935
2023,ITEM,자켓,6977,4.492913213427867
2023,ITEM,장갑,283,0.18224085414936023
2023,ITEM,점퍼,296,0.19061234214915415
2023,ITEM,정장,254,0.16356599630366606
2023,ITEM,젤카야노,286,0.18417273599546652
2023,ITEM,조거,206,0.1326558867659654
2023,ITEM,조끼,292,0.1880364996876791
2023,ITEM,지갑,576,0.3709213144524081
2023,ITEM,진,1042,0.6710069612142522
2023,ITEM,쪼리,112,0.07212358892130157
2023,ITEM,청바지,1218,0.7843440295191547
2023,ITEM,체인,215,0.13845153230428428
2023,ITEM,첼시부츠,676,0.4353173759892845
2023,ITEM,치노,675,0.43467341537391574
2023,ITEM,카라,670,0.43145361229707196
2023,ITEM,카펜터,106,0.06825982522908898
2023,ITEM,캔버스,107,0.06890378584445775
2023,ITEM,캡,1532,0.9865476627449465
2023,ITEM,케이스,358,0.23053790030201754
2023,ITEM,코치자켓,92,0.05924437661392629
2023,ITEM,코트,4095,2.6370187199350887
2023,ITEM,크로스백,380,0.24470503384013031
2023,ITEM,타이,412,0.2653117735319308
2023,ITEM,터틀넥,131,0.08435884061330809
2023,ITEM,토트백,188,0.12106459568932765
2023,ITEM,트랙,388,0.24985671876308047
2023,ITEM,트러커자켓,286,0.18417273599546652
2023,ITEM,티,2451,1.5783474682688408
2023,ITEM,티셔츠,1347,0.8674149489017251
2023,ITEM,파카,401,0.2582282067628744
2023,ITEM,팔찌,559,0.3599739839911391
2023,ITEM,패딩,3553,2.2879920664052187
2023,ITEM,퍼티그,245,0.1577703507653472
2023,ITEM,플리스,122,0.07856319507498921
2023,ITEM,피코트,86,0.05538061292171371
2023,ITEM,해링턴,299,0.19254422399526044
2023,ITEM,향수,294,0.18932442091841664
2023,ITEM,헤드셋,227,0.14617905968870942
2023,ITEM,헨리넥,85,0.05473665230634494
2023,ITEM,후드티,3547,2.2841283027130057
2023,ITEM,후리스,136,0.0875786436901519
2024,ITEM,acc,207,0.14963242469585583
2024,ITEM,bottom,178,0.12866942799933495
2024,ITEM,outer,166,0.11999508453870564
2024,ITEM,가디건,1334,0.9642978480399599
2024,ITEM,가방,5904,4.267776982629627
2024,ITEM,가젤,197,0.14240380514533138
2024,ITEM,구두,611,0.44166865453704307
2024,ITEM,긴팔티,552,0.3990197991889489
2024,ITEM,나이키덩크,176,0.1272237040892301
2024,ITEM,나이키덩크범고래,36,0.026023030381887968
2024,ITEM,넥타이,248,0.17926976485300603
2024,ITEM,눕시,195,0.1409580812352265
2024,ITEM,니트,3409,2.4642364047737804
2024,ITEM,더비,905,0.6541900693224615
2024,ITEM,더플백,124,0.08963488242650301
2024,ITEM,데님,5660,4.091398665596831
2024,ITEM,독일군스니커즈,185,0.13372946168470207
2024,ITEM,럭비,170,0.12288653235891542
2024,ITEM,로퍼,454,0.3281793275938094
2024,ITEM,마원,810,0.5855181835924793
2024,ITEM,맨투맨,799,0.5775667020869024
2024,ITEM,머플러,508,0.3672138731666414
2024,ITEM,모자,3300,2.385444451673064
2024,ITEM,모크넥,95,0.06867188572998215
2024,ITEM,목걸이,615,0.4445601023572528
2024,ITEM,목도리,174,0.1257779801791252
2024,ITEM,무스탕,299,0.21613572456068067
2024,ITEM,바람막이,619,0.44745155017746263
2024,ITEM,바시티,259,0.1872212463585829
2024,ITEM,바지,14733,10.649925183787651
2024,ITEM,반바지,1192,0.8616514504225128
2024,ITEM,반지,318,0.2298701017066771
2024,ITEM,반팔티,2529,1.8281178843276298
2024,ITEM,버뮤다,529,0.3823939742227427
2024,ITEM,베스트,887,0.6411785541315175
2024,ITEM,벨트,1355,0.9794779490960611
2024,ITEM,봄버,245,0.1771011789878487
2024,ITEM,부츠,1545,1.1168217205560254
2024,ITEM,블랙잭,213,0.1539695964261705
2024,ITEM,블레이저,644,0.46552309905377365
2024,ITEM,비니,469,0.3390222569195961
2024,ITEM,삭스,81,0.058551818359247935
2024,ITEM,삼바,396,0.2862533342007677
2024,ITEM,상의,3542,2.5603770447957555
2024,ITEM,샌들,246,0.17782404094290113
2024,ITEM,선글라스,720,0.5204606076377594
2024,ITEM,셋업,738,0.5334721228287034
2024,ITEM,셔츠,8156,5.89566210540773
2024,ITEM,숄더백,135,0.09758636393207988
2024,ITEM,수트,261,0.18866697026868778
2024,ITEM,슈트,238,0.17204114530248157
2024,ITEM,스니커즈,422,0.3050477450321312
2024,ITEM,스웨터,224,0.16192107793174737
2024,ITEM,스웻,743,0.5370864326039657
2024,ITEM,스웻셔츠,204,0.1474638388306985
2024,ITEM,스카프,293,0.21179855283036597
2024,ITEM,스트랩,134,0.09686350197702744
2024,ITEM,슬랙스,653,0.47202885664924565
2024,ITEM,슬리퍼,360,0.2602303038188797
2024,ITEM,슬립온,141,0.10192353566239455
2024,ITEM,시계,732,0.5291349510983887
2024,ITEM,신발,9136,6.604066821359125
2024,ITEM,아디다스슈퍼스타,160,0.11565791280839098
2024,ITEM,아우터,8644,6.248418739473323
2024,ITEM,아워레거시,86,0.062166128134510154
2024,ITEM,아이템,1267,0.9158660970514462
2024,ITEM,아크테릭스베타,90,0.06505757595471992
2024,ITEM,아톰,136,0.09830922588713234
2024,ITEM,악세사리,545,0.39395976550358175
2024,ITEM,안경,1285,0.9288776122423901
2024,ITEM,양말,644,0.46552309905377365
2024,ITEM,에어,299,0.21613572456068067
2024,ITEM,에어포스,1735,1.2541654920159897
2024,ITEM,오니츠카,231,0.16698111161711449
2024,ITEM,옥스포드,228,0.16481252575195715
2024,ITEM,왈라비,363,0.2623988896840371
2024,ITEM,운동화,438,0.3166135363129703
2024,ITEM,워치,256,0.18505266049342559
2024,ITEM,워커,229,0.1655353877070096
2024,ITEM,이너,1306,0.9440577132984913
2024,ITEM,자켓,11380,8.226169048496809
2024,ITEM,장갑,211,0.1525238725160656
2024,ITEM,점퍼,233,0.16842683552721938
2024,ITEM,정장,378,0.2732418190098237
2024,ITEM,젤카야노,193,0.13951235732512163
2024,ITEM,조거,86,0.062166128134510154
2024,ITEM,조끼,281,0.20312420936973666
2024,ITEM,지갑,558,0.4033569709192636
2024,ITEM,진,1029,0.7438249517489645
2024,ITEM,쪼리,89,0.06433471399966748
2024,ITEM,청바지,960,0.6939474768503459
2024,ITEM,체인,206,0.1489095627408034
2024,ITEM,첼시부츠,380,0.2746875429199286
