token,count,share,SOURCE,TOKEN_TYPE,total_share,delta,COMMUNITY
에스티유오피스,46,0.22470812368716722,KK,BRAND,0.3855241243076446,-0.16081600062047738,KKST
에스피오나지,94,0.4591861657955156,KK,BRAND,0.7015867687500806,-0.24240060295456506,KKST
예일,98,0.478726002637878,KK,BRAND,0.17197526241720787,0.30675074022067017,KKST
오가프,39,0.19051340921303306,KK,BRAND,0.12549546176390844,0.06501794744912462,KKST
오어슬로우,297,1.4508328855454058,KK,BRAND,1.5738576943436666,-0.12302480879826083,KKST
오클리,12,0.058619510527087096,KK,BRAND,0.1825623281215705,-0.1239428175944834,KKST
와일드브릭스,70,0.3419471447413414,KK,BRAND,0.23059145546331325,0.11135568927802816,KKST
요시다포터,18,0.08792926579063065,KK,BRAND,0.1267865673376112,-0.038857301546980555,KKST
우영미,22,0.10746910263299302,KK,BRAND,0.21483996746413953,-0.10737086483114651,KKST
우포스,51,0.24913291974012017,KK,BRAND,0.28559255290305086,-0.03645963316293069,KKST
웨이비니스,30,0.14654877631771773,KK,BRAND,0.11774882832169187,0.028799947996025865,KKST
위더로드,158,0.7718235552733135,KK,BRAND,0.20218713284185247,0.569636422431461,KKST
위캔더스,19,0.09281422500122125,KK,BRAND,0.12162214504280015,-0.028807920041578908,KKST
유니온,439,2.1444970934492695,KK,BRAND,0.8828579912979485,1.261639102151321,KKST
유니클로,337,1.6462312539690291,KK,BRAND,3.545117684273043,-1.8988864303040138,KKST
유니폼브릿지,170,0.8304430658004005,KK,BRAND,1.0225556143725871,-0.19211254857218663,KKST
유스,90,0.4396463289531532,KK,BRAND,0.43381147276412796,0.005834856189025239,KKST
이얼즈어고,38,0.1856284500024425,KK,BRAND,0.204769343989258,-0.01914089398681551,KKST
이지,68,0.3321772263201602,KK,BRAND,0.36434999289891934,-0.032172766578759115,KKST
인세인개러지,46,0.22470812368716722,KK,BRAND,0.35841090725988667,-0.13370278357271945,KKST
일꼬르소,97,0.4738410434272874,KK,BRAND,0.1869520870721599,0.28688895635512746,KKST
자라,139,0.6790093302720923,KK,BRAND,0.7010703265205996,-0.022060996248507325,KKST
자바나스,331,1.6169214987054858,KK,BRAND,1.0359831123390961,0.5809383863663897,KKST
젠틀몬스터,112,0.5471154315861463,KK,BRAND,1.0230720566020683,-0.47595662501592206,KKST
조던,321,1.5680719065995798,KK,BRAND,1.4772829974307,0.09078890916887983,KKST
조셉앤스테이시,238,1.1626202921205608,KK,BRAND,0.6039791873781519,0.5586411047424089,KKST
주앙옴므,366,1.7878950710761565,KK,BRAND,0.9277884652628046,0.860106605813352,KKST
지샥,21,0.10258414342240241,KK,BRAND,0.14976824654952037,-0.04718410312711796,KKST
지오다노,72,0.3517170631625226,KK,BRAND,0.19056718267852762,0.16114988048399498,KKST
챔피온,20,0.09769918421181183,KK,BRAND,0.1934076149406737,-0.09570843072886188,KKST
카시오,70,0.3419471447413414,KK,BRAND,0.3684815307347682,-0.02653438599342678,KKST
칼하트wip,8,0.03907967368472473,KK,BRAND,0.18462809703949493,-0.1455484233547702,KKST
캐피탈,8,0.03907967368472473,KK,BRAND,0.5169586717105857,-0.477878998025861,KKST
캡틴선샤인,2,0.009769918421181183,KK,BRAND,0.20580222844822021,-0.19603231002703903,KKST
컨버스,571,2.7893117092472277,KK,BRAND,1.81865131111771,0.9706603981295177,KKST
코스,179,0.8744076986957159,KK,BRAND,1.0047383574554891,-0.13033065875977323,KKST
쿠어,405,1.9784084802891895,KK,BRAND,1.2154467870837797,0.7629616932054097,KKST
크롬하츠,9,0.043964632895315325,KK,BRAND,0.29747072418111625,-0.2535060912858009,KKST
클락스,101,0.49338088026964977,KK,BRAND,0.5378745820045705,-0.04449370173492073,KKST
키뮤어,113,0.5520003907967369,KK,BRAND,0.2706157282480989,0.28138466254863803,KKST
키스,2,0.009769918421181183,KK,BRAND,0.10638709927310756,-0.09661718085192639,KKST
키코,17,0.08304430658004006,KK,BRAND,0.16784372458135902,-0.08479941800131896,KKST
킨치,176,0.8597528210639441,KK,BRAND,0.42942171381353855,0.4303311072504056,KKST
테켓,10,0.04884959210590591,KK,BRAND,0.16293752340128853,-0.11408793129538261,KKST
토니웩,165,0.8060182697474476,KK,BRAND,0.683511290718242,0.1225069790292056,KKST
토피,127,0.6203898197450052,KK,BRAND,0.3563451383419622,0.264044681403043,KKST
톰브라운,23,0.11235406184358361,KK,BRAND,0.15777310110647746,-0.045419039262893854,KKST
팀버랜드,85,0.41522153290020025,KK,BRAND,0.5469123210204899,-0.13169078812028967,KKST
파라부트,11,0.05373455131649651,KK,BRAND,0.1918582882522304,-0.13812373693573388,KKST
파르티멘토,80,0.3907967368472473,KK,BRAND,0.28714187959149423,0.10365485725575307,KKST
파타고니아,6,0.029309755263543548,KK,BRAND,0.24350251120034086,-0.21419275593679732,KKST
팔라스,12,0.058619510527087096,KK,BRAND,0.1549326688443314,-0.09631315831724431,KKST
페몬트,120,0.5861951052708709,KK,BRAND,0.2117413140872529,0.374453791183618,KKST
페이탈리즘,133,0.6496995750085487,KK,BRAND,0.3550540327682595,0.2946455422402892,KKST
포터,115,0.561770309217918,KK,BRAND,1.307631725046157,-0.7458614158282391,KKST
포터리,16,0.07815934736944946,KK,BRAND,0.22645991762746442,-0.14830057025801496,KKST
포트너스,68,0.3321772263201602,KK,BRAND,0.1934076149406737,0.1387696113794865,KKST
폴로,197,0.9623369644863466,KK,BRAND,2.6013195098963244,-1.6389825454099778,KKST
푸마,61,0.2979825118460261,KK,BRAND,0.28326856287038593,0.014713948975640156,KKST
프라다,39,0.19051340921303306,KK,BRAND,0.303409809820149,-0.11289640060711592,KKST
프라이탁,30,0.14654877631771773,KK,BRAND,0.2907569751978619,-0.1442081988801442,KKST
프로젝트지알,9,0.043964632895315325,KK,BRAND,0.1564819955327747,-0.11251736263745937,KKST
프리즘웍스,110,0.537345513164965,KK,BRAND,0.36977263630847096,0.16757287685649408,KKST
플랙,279,1.362903619754775,KK,BRAND,0.6336746155733155,0.7292290041814595,KKST
해칭룸,155,0.7571686776415416,KK,BRAND,0.722760900158806,0.0344077774827356,KKST
헤리티지플로스,27,0.13189389868594598,KK,BRAND,0.2685499593301744,-0.13665606064422842,KKST
헤지스,31,0.15143373552830836,KK,BRAND,0.11129330045317805,0.04014043507513031,KKST
호카,23,0.11235406184358361,KK,BRAND,0.13943940195989826,-0.027085340116314652,KKST
휴먼메이드,58,0.28332763421425433,KK,BRAND,0.3390443236543452,-0.055716689440090894,KKST
acc,214,0.32775335794036115,KK,ITEM,0.1021734407964742,0.22557991714388695,KKST
bottom,173,0.2649594902975817,KK,ITEM,0.09591416694587937,0.16904532335170233,KKST
outer,145,0.22207587337080545,KK,ITEM,0.0773204416838183,0.14475543168698715,KKST
가디건,753,1.1532629837808033,KK,ITEM,1.0900341314521147,0.06322885232868858,KKST
가방,3198,4.897921676136799,KK,ITEM,4.417758664491876,0.48016301164492337,KKST
가젤,46,0.0704516563797038,KK,ITEM,0.15408859449846649,-0.08363693811876269,KKST
구두,93,0.14243487050679246,KK,ITEM,0.3685607720262006,-0.22612590151940812,KKST
긴팔티,128,0.19603939166526274,KK,ITEM,0.3720586015309447,-0.17601920986568198,KKST
나이키덩크,107,0.16387667897018057,KK,ITEM,0.5106831076926476,-0.34680642872246703,KKST
나이키덩크범고래,53,0.08117256061139785,KK,ITEM,0.19900808919097046,-0.11783552857957261,KKST
넥타이,37,0.05666763665324001,KK,ITEM,0.1156124699462807,-0.05894483329304069,KKST
눕시,14,0.021441808463388112,KK,ITEM,0.13218113602138462,-0.11073932755799651,KKST
니트,1640,2.5117547057111786,KK,ITEM,2.7144997919711926,-0.20274508626001397,KKST
더비,422,0.646317369396413,KK,ITEM,0.7662087578286948,-0.11989138843228175,KKST
더플백,46,0.0704516563797038,KK,ITEM,0.09462549291781573,-0.024173836538111934,KKST
데님,1380,2.1135496913911136,KK,ITEM,3.537410207034687,-1.4238605156435735,KKST
독일군스니커즈,207,0.31703245370866706,KK,ITEM,0.3588036686708616,-0.04177121496219455,KKST
럭비,15,0.022973366210772977,KK,ITEM,0.09075947083362482,-0.06778610462285184,KKST
로퍼,114,0.17459758320187463,KK,ITEM,0.29160852292182904,-0.11701093971995441,KKST
마원,211,0.3231586846982065,KK,ITEM,0.49227347872030985,-0.16911479402210333,KKST
맨투맨,430,0.6585698313754921,KK,ITEM,0.815730659764283,-0.15716082838879097,KKST
머플러,216,0.3308164734351309,KK,ITEM,0.3996730449894513,-0.0688565715543204,KKST
모자,853,1.30641875851929,KK,ITEM,2.2098918618394165,-0.9034731033201266,KKST
모크넥,68,0.10414592682217083,KK,ITEM,0.07363851588935076,0.03050741093282007,KKST
목걸이,100,0.15315577473848652,KK,ITEM,0.43483543632661625,-0.28167966158812974,KKST
목도리,40,0.0612623098953946,KK,ITEM,0.11303512189015343,-0.051772811994758826,KKST
무스탕,205,0.31396933821389733,KK,ITEM,0.17581195668582497,0.13815738152807236,KKST
바람막이,255,0.3905472255831406,KK,ITEM,0.6496758064337972,-0.2591285808506566,KKST
바시티,202,0.30937466497174276,KK,ITEM,0.3785019716712629,-0.06912730669952016,KKST
바지,11389,17.442911184966228,KK,ITEM,10.378980622024542,7.063930562941685,KKST
반바지,261,0.3997365720674498,KK,ITEM,0.8284333037551961,-0.4286967316877463,KKST
반지,48,0.07351477187447353,KK,ITEM,0.2577348056127277,-0.18422003373825419,KKST
반팔티,938,1.4366011670470036,KK,ITEM,2.346675405103886,-0.9100742380568823,KKST
버뮤다,136,0.20829185364434166,KK,ITEM,0.2995246633799342,-0.09123280973559256,KKST
베스트,208,0.31856401145605195,KK,ITEM,0.5443727287120256,-0.22580871725597362,KKST
벨트,285,0.43649395800468654,KK,ITEM,0.9074106120465247,-0.4709166540418382,KKST
봄버,48,0.07351477187447353,KK,ITEM,0.18777821551784446,-0.11426344364337093,KKST
부츠,419,0.6417226961542585,KK,ITEM,1.0556081252738432,-0.4138854291195847,KKST
블레이저,601,0.920466206178304,KK,ITEM,0.7034319230330233,0.21703428314528073,KKST
비니,83,0.1271192930329438,KK,ITEM,0.28240370843566015,-0.15528441540271634,KKST
삭스,17,0.026036481705542708,KK,ITEM,0.08413200440358325,-0.05809552269804054,KKST
삼바,99,0.15162421699110165,KK,ITEM,0.35272849110999016,-0.2011042741188885,KKST
상의,8113,12.42552800453341,KK,ITEM,2.7526077239439317,9.672920280589478,KKST
샌들,109,0.1669397944649503,KK,ITEM,0.2315931324720082,-0.06465333800705789,KKST
선글라스,110,0.16847135221233517,KK,ITEM,0.43888555470053053,-0.27041420248819537,KKST
셋업,230,0.352258281898519,KK,ITEM,0.46870915363571763,-0.11645087173719865,KKST
셔츠,1784,2.7322990213345997,KK,ITEM,4.5617219630555566,-1.8294229417209569,KKST
숄더백,9,0.013784019726463786,KK,ITEM,0.09720284097394301,-0.08341882124747922,KKST
수트,44,0.06738854088493407,KK,ITEM,0.1723141271810808,-0.10492558629614673,KKST
슈트,50,0.07657788736924326,KK,ITEM,0.15040666870399894,-0.07382878133475568,KKST
스니커즈,247,0.37829476360406167,KK,ITEM,0.4079573780270032,-0.029662614422941547,KKST
스웨터,28,0.042883616926776225,KK,ITEM,0.09517778178698587,-0.052294164860209644,KKST
스웻,170,0.2603648170554271,KK,ITEM,0.4635544575234631,-0.203189640468036,KKST
스웻셔츠,18,0.027568039452927573,KK,ITEM,0.09370501146919885,-0.06613697201627128,KKST
스카프,17,0.026036481705542708,KK,ITEM,0.12168764750715214,-0.09565116580160943,KKST
스트랩,13,0.019910250716003247,KK,ITEM,0.09499368549726249,-0.07508343478125924,KKST
슬랙스,774,1.1854256964758856,KK,ITEM,0.8772188205318909,0.30820687594399465,KKST
슬리퍼,114,0.17459758320187463,KK,ITEM,0.34702150612856547,-0.17242392292669084,KKST
슬립온,33,0.050541405663700543,KK,ITEM,0.146540646619808,-0.09599924095610746,KKST
시계,117,0.17919225644402922,KK,ITEM,0.43520362890606307,-0.25601137246203387,KKST
신발,8935,13.68446847288377,KK,ITEM,7.103355338976498,6.581113133907272,KKST
아디다스슈퍼스타,68,0.10414592682217083,KK,ITEM,0.2781694937720225,-0.17402356694985166,KKST
아우터,3613,5.533518141301517,KK,ITEM,7.631895786772313,-2.098377645470796,KKST
아워레거시,41,0.06279386764277947,KK,ITEM,0.10824861835734563,-0.04545475071456616,KKST
아이템,1503,2.301931294319452,KK,ITEM,1.3763038619719659,0.9256274323474862,KKST
아크테릭스베타,1,0.0015315577473848652,KK,ITEM,0.0789773082913287,-0.07744575054394383,KKST
아톰,4,0.006126230989539461,KK,ITEM,0.08431610069330663,-0.07818986970376716,KKST
악세사리,1654,2.5331965141745667,KK,ITEM,0.4469857914483591,2.0862107227262077,KKST
안경,281,0.43036772701514714,KK,ITEM,0.8527340139986819,-0.42236628698353473,KKST
양말,99,0.15162421699110165,KK,ITEM,0.3808952234376668,-0.22927100644656515,KKST
에어,55,0.08423567610616758,KK,ITEM,0.2770649160336822,-0.19282923992751463,KKST
에어포스,692,1.0598379611903268,KK,ITEM,2.134964671922002,-1.0751267107316753,KKST
오니츠카,30,0.045946732421545955,KK,ITEM,0.14230643195617038,-0.09635969953462442,KKST
옥스포드,55,0.08423567610616758,KK,ITEM,0.13439029149806514,-0.050154615391897556,KKST
왈라비,50,0.07657788736924326,KK,ITEM,0.2374842137431562,-0.16090632637391294,KKST
운동화,108,0.16540823671756544,KK,ITEM,0.31314778881946415,-0.1477395521018987,KKST
워치,34,0.052072963411085416,KK,ITEM,0.4495631395044864,-0.397490176093401,KKST
워커,140,0.21441808463388115,KK,ITEM,0.21281531092022374,0.0016027737136574127,KKST
이너,620,0.9495658033786164,KK,ITEM,0.8516294362603417,0.09793636711827469,KKST
자켓,1697,2.5990534973121164,KK,ITEM,5.819283718155945,-3.2202302208438285,KKST
장갑,66,0.10108281132740109,KK,ITEM,0.14469968372257425,-0.04361687239517316,KKST
점퍼,95,0.1454979860015622,KK,ITEM,0.16034786834906128,-0.014849882347499094,KKST
정장,89,0.136308639517253,KK,ITEM,0.23435457681785882,-0.09804593730060582,KKST
젤카야노,9,0.013784019726463786,KK,ITEM,0.14341100969451062,-0.12962698996804684,KKST
조거,101,0.15468733248587138,KK,ITEM,0.13586306181585214,0.01882427067001924,KKST
조끼,70,0.10720904231694058,KK,ITEM,0.1658707570407626,-0.05866171472382202,KKST
지갑,43,0.0658569831375492,KK,ITEM,0.39525473403609024,-0.32939775089854106,KKST
진,340,0.5207296341108542,KK,ITEM,0.8203330670073675,-0.29960343289651337,KKST
쪼리,48,0.07351477187447353,KK,ITEM,0.11855801058185474,-0.04504323870738121,KKST
청바지,472,0.7228952567656564,KK,ITEM,0.8755619539243806,-0.15266669715872427,KKST
체인,18,0.027568039452927573,KK,ITEM,0.12536957330161969,-0.09780153384869211,KKST
첼시부츠,267,0.40892591855175897,KK,ITEM,0.46097710946733583,-0.05205119091557686,KKST
치노,178,0.272617279034506,KK,ITEM,0.8028439194836466,-0.5302266404491407,KKST
카라,233,0.35685295514067356,KK,ITEM,0.5112353965618177,-0.15438244142114416,KKST
카펜터,6,0.009189346484309191,KK,ITEM,0.07860911571188194,-0.06941976922757274,KKST
캔버스,30,0.045946732421545955,KK,ITEM,0.09057537454390145,-0.0446286421223555,KKST
캡,169,0.2588332593080422,KK,ITEM,0.990990327580938,-0.7321570682728957,KKST
케이스,16,0.024504923958157843,KK,ITEM,0.2082129036771393,-0.18370797971898145,KKST
코치자켓,7,0.010720904231694056,KK,ITEM,0.07474309362769102,-0.06402218939599696,KKST
코트,1795,2.7491461565558333,KK,ITEM,2.5029731550790326,0.24617300147680066,KKST
크로스백,87,0.13324552402248327,KK,ITEM,0.2454003542012614,-0.11215483017877814,KKST
타이,86,0.1317139662750984,KK,ITEM,0.27283070137004456,-0.14111673509494616,KKST
터틀넥,59,0.09036190709570704,KK,ITEM,0.07124526412294686,0.01911664297276018,KKST
토트백,46,0.0704516563797038,KK,ITEM,0.17010497170440028,-0.09965331532469648,KKST
트랙,31,0.04747829016893082,KK,ITEM,0.18777821551784446,-0.14029992534891364,KKST
트러커자켓,102,0.15621889023325625,KK,ITEM,0.21907458477081854,-0.06285569453756229,KKST
티,768,1.1762363499915764,KK,ITEM,1.9477387452733277,-0.7715023952817512,KKST
티셔츠,334,0.511540287626545,KK,ITEM,1.3059790792976358,-0.7944387916710908,KKST
파카,65,0.09955125358001624,KK,ITEM,0.29639502645463683,-0.1968437728746206,KKST
팔찌,135,0.20676029589695677,KK,ITEM,0.3571468020633512,-0.15038650616639443,KKST
패딩,750,1.1486683105386488,KK,ITEM,1.9852943883768965,-0.8366260778382477,KKST
퍼티그,48,0.07351477187447353,KK,ITEM,0.40666870399893956,-0.33315393212446603,KKST
플리스,15,0.022973366210772977,KK,ITEM,0.08597296730081702,-0.06299960109004404,KKST
피코트,23,0.0352258281898519,KK,ITEM,0.08910260422611443,-0.053876776036262536,KKST
해링턴,35,0.05360452115847029,KK,ITEM,0.12003078089964174,-0.06642625974117145,KKST
향수,19,0.029099597200312438,KK,ITEM,0.1850167711719938,-0.15591717397168137,KKST
헤드셋,58,0.08883034934832218,KK,ITEM,0.14212233566644697,-0.05329198631812479,KKST
헨리넥,32,0.049009847916315685,KK,ITEM,0.22901578441588089,-0.1800059364995652,KKST
후드티,965,1.4779532262263948,KK,ITEM,2.082313133061116,-0.6043599068347212,KKST
후리스,26,0.039820501432006494,KK,ITEM,0.09941199645062354,-0.05959149501861705,KKST
aw,8,0.03154947351816067,KK,STYLE,0.1288173087299018,-0.09726783521174112,KKST
fw,47,0.1853531569191939,KK,STYLE,1.0568414805222834,-0.8714883236030895,KKST
ss,69,0.27211420909413575,KK,STYLE,1.0602136613790871,-0.7880994522849514,KKST
가죽,315,1.2422605197775762,KK,STYLE,2.1673006366677456,-0.9250401168901694,KKST
감성,122,0.4811294711519501,KK,STYLE,0.8416963418582066,-0.36056687070625654,KKST
고급,20,0.07887368379540166,KK,STYLE,0.4640120858961908,-0.38513840210078915,KKST
고어텍스,9,0.035493157707930746,KK,STYLE,0.23133160677673464,-0.1958384490688039,KKST
고프코어,1373,5.4146783925543245,KK,STYLE,0.8305681450307544,4.58411024752357,KKST
골드,12,0.047324210277241,KK,STYLE,0.16928347901154636,-0.12195926873430536,KKST
구제,3,0.01183105256931025,KK,STYLE,0.13994550555735405,-0.1281144529880438,KKST
그레이,973,3.837204716646291,KK,STYLE,3.8024711341318658,0.034733582514425265,KKST
그린,484,1.9087431478487202,KK,STYLE,1.576831768641416,0.3319113792073043,KKST
기모,24,0.094648420554482,KK,STYLE,0.1372477608719111,-0.042599340317429096,KKST
깔끔,555,2.188744725322396,KK,STYLE,1.4982599546778892,0.690484770644507,KKST
꾸안꾸,126,0.4969042079110305,KK,STYLE,0.24751807488939248,0.24938613302163803,KKST
나일론,122,0.4811294711519501,KK,STYLE,1.0844933635480738,-0.6033638923961238,KKST
네이비,476,1.8771936743305597,KK,STYLE,2.324781482680479,-0.4475878083499192,KKST
넥라인,12,0.047324210277241,KK,STYLE,0.1837838566958023,-0.1364596464185613,KKST
다크,111,0.43774894506447926,KK,STYLE,0.691297075644761,-0.2535481305802817,KKST
댄디,151,0.5954963126552826,KK,STYLE,0.12949174490126256,0.46600456775402,KKST
두툼,5,0.019718420948850415,KK,STYLE,0.11768911190244956,-0.09797069095359914,KKST
따뜻,138,0.5442284181882715,KK,STYLE,0.8916046185389015,-0.34737620035063,KKST
라운드,69,0.27211420909413575,KK,STYLE,0.2519019100032373,0.020212299090898445,KKST
라이더,58,0.22873368300666483,KK,STYLE,0.21278461206431423,0.015949070942350596,KKST
라이트,90,0.35493157707930745,KK,STYLE,0.501443293406712,-0.14651171632740456,KKST
라인,53,0.2090152620578144,KK,STYLE,1.1684606668824862,-0.9594454048246718,KKST
락시크,80,0.31549473518160664,KK,STYLE,0.1018398618754721,0.21365487330613453,KKST
러너,36,0.14197263083172298,KK,STYLE,0.3716143304197691,-0.22964169958804612,KKST
러닝,28,0.11042315731356234,KK,STYLE,0.6963553469299666,-0.5859321896164043,KKST
러프,17,0.06704263122609141,KK,STYLE,0.358800043163915,-0.29175741193782356,KKST
레귤러,69,0.27211420909413575,KK,STYLE,0.4366974209560807,-0.16458321186194497,KKST
레더,187,0.7374689434870056,KK,STYLE,0.7671711449228444,-0.029702201435838793,KKST
레드,178,0.7019757857790748,KK,STYLE,0.8926162727959427,-0.19064048701686787,KKST
레이어드,301,1.1870489411207952,KK,STYLE,0.9482572569332038,0.23879168418759134,KKST
레트로,26,0.10253578893402217,KK,STYLE,0.18783047372396677,-0.0852946847899446,KKST
로우,221,0.8715542059391883,KK,STYLE,1.1903798424517105,-0.31882563651252216,KKST
롱,225,0.8873289426982687,KK,STYLE,0.8534989748570195,0.03382996784124914,KKST
루즈,21,0.08281736798517174,KK,STYLE,0.2755071760008633,-0.19268980801569152,KKST
리브,119,0.46929841858263993,KK,STYLE,0.47075644760979823,-0.001458029027158303,KKST
립,18,0.07098631541586149,KK,STYLE,0.14061994172871478,-0.06963362631285329,KKST
메이드,24,0.094648420554482,KK,STYLE,0.2411109312614654,-0.1464625107069834,KKST
모던,24,0.094648420554482,KK,STYLE,0.05631542030862199,0.03833300024586001,KKST
모카,24,0.094648420554482,KK,STYLE,0.17130678752562858,-0.07665836697114659,KKST
무난,365,1.4394447292660804,KK,STYLE,1.275358800043164,0.16408592922291643,KKST
무지,21,0.08281736798517174,KK,STYLE,0.25830905363116435,-0.1754916856459926,KKST
무채색,159,0.6270457861734432,KK,STYLE,0.3190083090536312,0.308037477119812,KKST
미니멀,2356,9.291319951098316,KK,STYLE,1.7090212582281212,7.582298692870195,KKST
버건디,53,0.2090152620578144,KK,STYLE,0.2390876227473832,-0.03007236068956881,KKST
범용,67,0.26422684071459557,KK,STYLE,0.3389041761087731,-0.07467733539417754,KKST
베이지,452,1.7825452537760775,KK,STYLE,1.2756960181288441,0.5068492356472334,KKST
베이직,30,0.11831052569310249,KK,STYLE,0.13421279810078773,-0.015902272407685242,KKST
보세,949,3.7425562960918093,KK,STYLE,5.6784153447717705,-1.9358590486799612,KKST
브라운,557,2.196632093701936,KK,STYLE,2.5466709830581635,-0.3500388893562274,KKST
블랙,2391,9.429348897740269,KK,STYLE,8.705622099924463,0.7237267978158055,KKST
블루,1098,4.330165240367552,KK,STYLE,3.7566094744793355,0.5735557658882162,KKST
빈티지,274,1.0805694679970028,KK,STYLE,3.76976097982087,-2.689191511823867,KKST
선선,23,0.09070473636471192,KK,STYLE,0.16557408006906227,-0.07486934370435035,KKST
세미,265,1.045076310289072,KK,STYLE,0.7014136182151721,0.3436626920739,KKST
숏,236,0.9307094687857396,KK,STYLE,0.7037741448149347,0.22693532397080485,KKST
스몰,4,0.015774736759080334,KK,STYLE,0.14196881407143627,-0.12619407731235593,KKST
스웨이드,128,0.5047915762905707,KK,STYLE,0.805614006690407,-0.30082243039983625,KKST
스퀘어,67,0.26422684071459557,KK,STYLE,0.3001240962555304,-0.035897255540934814,KKST
스탠다드,253,0.9977521000118311,KK,STYLE,1.0969704327182477,-0.09921833270641656,KKST
스트라이프,138,0.5442284181882715,KK,STYLE,0.6838782777597928,-0.13964985957152132,KKST
스트레이트,80,0.31549473518160664,KK,STYLE,0.47143088378115894,-0.1559361485995523,KKST
스트릿,656,2.5870568284891746,KK,STYLE,1.3549422682637315,1.232114560225443,KKST
스티치,38,0.14985999921126317,KK,STYLE,0.3375553037660516,-0.18769530455478842,KKST
스파,129,0.5087352604803408,KK,STYLE,0.4066850113305277,0.10205024914981309,KKST
스포츠,28,0.11042315731356234,KK,STYLE,0.3456485378223805,-0.23522538050881814,KKST
슬릭,7,0.027605789328390584,KK,STYLE,0.12915452681558218,-0.10154873748719159,KKST
슬림,82,0.3233821035611468,KK,STYLE,0.47918689975180745,-0.15580479619066062,KKST
시원,85,0.3352131561304571,KK,STYLE,0.5011060753210317,-0.16589291919057458,KKST
시크,82,0.3233821035611468,KK,STYLE,0.14061994172871478,0.18276216183243205,KKST
실루엣,45,0.17746578853965372,KK,STYLE,0.7132162512139851,-0.5357504626743315,KKST
실버,51,0.20112789367827424,KK,STYLE,0.4899778784935794,-0.2888499848153051,KKST
실크,1,0.003943684189770084,KK,STYLE,0.12578234595877846,-0.12183866176900839,KKST
심플,30,0.11831052569310249,KK,STYLE,0.22054062803496277,-0.10223010234186028,KKST
아메리칸,21,0.08281736798517174,KK,STYLE,0.1463526491852811,-0.06353528120010936,KKST
아메카지,80,0.31549473518160664,KK,STYLE,0.2620184525736484,0.053476282607958225,KKST
아웃도어,14,0.05521157865678117,KK,STYLE,0.17703949498219487,-0.1218279163254137,KKST
아이보리,153,0.6033836810348228,KK,STYLE,0.48896622423653824,0.11441745679828452,KKST
에이징,5,0.019718420948850415,KK,STYLE,0.21312183014999458,-0.19340340920114418,KKST
에코,34,0.13408526245218283,KK,STYLE,0.18951656415236862,-0.05543130170018579,KKST
오렌지,68,0.26817052490436566,KK,STYLE,0.41545268155821735,-0.1472821566538517,KKST
오묘,5,0.019718420948850415,KK,STYLE,0.1240962555303766,-0.10437783458152619,KKST
오버,238,0.9385968371652799,KK,STYLE,1.3057084277543973,-0.36711159058911746,KKST
오버핏,237,0.9346531529755098,KK,STYLE,0.8561967195424625,0.07845643343304731,KKST
오피스,78,0.30760736680206646,KK,STYLE,0.47109366569547856,-0.1634862988934121,KKST
올드,40,0.15774736759080332,KK,STYLE,0.3169850005395489,-0.1592376329487456,KKST
올드 스쿨,45,0.17746578853965372,KK,STYLE,0.20469137800798531,-0.02722558946833159,KKST
올리브,74,0.29183263004298615,KK,STYLE,0.6498192511060753,-0.35798662106308915,KKST
올백,66,0.2602831565248255,KK,STYLE,0.2576346174598036,0.002648539065021882,KKST
와이드,1048,4.132981030879048,KK,STYLE,3.2463985108449336,0.8865825200341142,KKST
와이드핏,44,0.17352210434988366,KK,STYLE,0.20266806949390312,-0.02914596514401946,KKST
와일드,85,0.3352131561304571,KK,STYLE,0.38577749001834466,-0.05056433388788756,KKST
워시,20,0.07887368379540166,KK,STYLE,0.4110688464443725,-0.33219516264897087,KKST
워싱,49,0.1932405252987341,KK,STYLE,0.8244982194885077,-0.6312576941897736,KKST
웨스턴,62,0.24450841976574517,KK,STYLE,0.49908276680694935,-0.2545743470412042,KKST
유틸리티,17,0.06704263122609141,KK,STYLE,0.26168123448796804,-0.19463860326187662,KKST
인디고,62,0.24450841976574517,KK,STYLE,0.43029027732815367,-0.1857818575624085,KKST
정핏,39,0.15380368340103323,KK,STYLE,0.2842748462285529,-0.1304711628275197,KKST
주름,28,0.11042315731356234,KK,STYLE,0.3368808675946908,-0.2264577102811285,KKST
체크,149,0.5876089442757424,KK,STYLE,0.8649643897701521,-0.2773554454944097,KKST
초겨울,27,0.10647947312379225,KK,STYLE,0.10723535124635805,-0.0007558781225658062,KKST
카고,89,0.3509878928895374,KK,STYLE,0.42388313370022657,-0.07289524081068915,KKST
카모,27,0.10647947312379225,KK,STYLE,0.20907521312183014,-0.1025957399980379,KKST
카키,189,0.7453563118665457,KK,STYLE,0.9297102622207833,-0.18435395035423763,KKST
캐시미어,91,0.3588752612690776,KK,STYLE,0.38341696341858206,-0.024541702149504463,KKST
캐주얼,1485,5.856371021808574,KK,STYLE,2.468099169094637,3.388271852713937,KKST
캐트릿,73,0.2878889458532161,KK,STYLE,0.19491205352325455,0.09297689232996156,KKST
코듀로이,84,0.33126947194068695,KK,STYLE,0.5240369051472968,-0.19276743320660988,KKST
코튼,92,0.3628189454588477,KK,STYLE,0.7799854321786986,-0.41716648671985096,KKST
크롭,119,0.46929841858263993,KK,STYLE,0.44782561778353297,0.02147280079910696,KKST
