SEASON_YEAR,YEAR,SEASON,TOKEN_TYPE,token,count,share
2023-Summer,2023,Summer,BRAND,클락스,101,0.4576347983688264
2023-Summer,2023,Summer,BRAND,키뮤어,46,0.20842772995015857
2023-Summer,2023,Summer,BRAND,키스,12,0.054372451291345714
2023-Summer,2023,Summer,BRAND,키코,69,0.3126415949252379
2023-Summer,2023,Summer,BRAND,킨치,71,0.3217036701404622
2023-Summer,2023,Summer,BRAND,테켓,32,0.1449932034435886
2023-Summer,2023,Summer,BRAND,토니웩,57,0.25826914363389214
2023-Summer,2023,Summer,BRAND,토피,42,0.19030357951971003
2023-Summer,2023,Summer,BRAND,톰브라운,21,0.09515178975985501
2023-Summer,2023,Summer,BRAND,팀버랜드,76,0.3443588581785229
2023-Summer,2023,Summer,BRAND,파라부트,9,0.04077933846850929
2023-Summer,2023,Summer,BRAND,파르티멘토,62,0.2809243316719529
2023-Summer,2023,Summer,BRAND,파타고니아,8,0.03624830086089715
2023-Summer,2023,Summer,BRAND,팔라스,36,0.16311735387403717
2023-Summer,2023,Summer,BRAND,페몬트,30,0.1359311282283643
2023-Summer,2023,Summer,BRAND,페이탈리즘,71,0.3217036701404622
2023-Summer,2023,Summer,BRAND,포터,290,1.3140009062075215
2023-Summer,2023,Summer,BRAND,포터리,39,0.1767104666968736
2023-Summer,2023,Summer,BRAND,포트너스,62,0.2809243316719529
2023-Summer,2023,Summer,BRAND,폴로,269,1.2188491164476667
2023-Summer,2023,Summer,BRAND,푸마,141,0.6388763026733122
2023-Summer,2023,Summer,BRAND,프라다,59,0.2673312188491165
2023-Summer,2023,Summer,BRAND,프라이탁,69,0.3126415949252379
2023-Summer,2023,Summer,BRAND,프로젝트지알,90,0.40779338468509285
2023-Summer,2023,Summer,BRAND,프리즘웍스,52,0.23561395559583143
2023-Summer,2023,Summer,BRAND,플랙,78,0.3534209333937472
2023-Summer,2023,Summer,BRAND,해칭룸,309,1.4000906207521524
2023-Summer,2023,Summer,BRAND,헤리티지플로스,75,0.33982782057091077
2023-Summer,2023,Summer,BRAND,헤지스,18,0.08155867693701858
2023-Summer,2023,Summer,BRAND,호카,23,0.10421386497507928
2023-Summer,2023,Summer,BRAND,휴먼메이드,157,0.7113729043951065
2023-Winter,2023,Winter,BRAND,acg,46,0.45689312673818033
2023-Winter,2023,Winter,BRAND,cp컴퍼니,25,0.2483114819229241
2023-Winter,2023,Winter,BRAND,etce,149,1.4799364322606277
2023-Winter,2023,Winter,BRAND,jw앤더슨,27,0.26817640047675806
2023-Winter,2023,Winter,BRAND,lee,13,0.12912197059992053
2023-Winter,2023,Winter,BRAND,lmc,22,0.21851410409217323
2023-Winter,2023,Winter,BRAND,mlb,10,0.09932459276916965
2023-Winter,2023,Winter,BRAND,mmgl,6,0.05959475566150178
2023-Winter,2023,Winter,BRAND,mmrb,30,0.29797377830750893
2023-Winter,2023,Winter,BRAND,mngu,29,0.28804131903059194
2023-Winter,2023,Winter,BRAND,new,16,0.15891934843067143
2023-Winter,2023,Winter,BRAND,oam,35,0.3476360746920938
2023-Winter,2023,Winter,BRAND,rrl,94,0.9336511720301947
2023-Winter,2023,Winter,BRAND,ymclky,39,0.3873659117997616
2023-Winter,2023,Winter,BRAND,구찌,11,0.10925705204608661
2023-Winter,2023,Winter,BRAND,굿라이프웍스,4,0.03972983710766786
2023-Winter,2023,Winter,BRAND,그라더스,9,0.08939213349225268
2023-Winter,2023,Winter,BRAND,그라미치,11,0.10925705204608661
2023-Winter,2023,Winter,BRAND,그레일즈,23,0.22844656336909017
2023-Winter,2023,Winter,BRAND,그리쉬,23,0.22844656336909017
2023-Winter,2023,Winter,BRAND,꼼데가르송,27,0.26817640047675806
2023-Winter,2023,Winter,BRAND,나나미카,74,0.7350019864918553
2023-Winter,2023,Winter,BRAND,나이키,331,3.287644020659515
2023-Winter,2023,Winter,BRAND,네이더스,11,0.10925705204608661
2023-Winter,2023,Winter,BRAND,노메뉴얼,8,0.07945967421533572
2023-Winter,2023,Winter,BRAND,노스페이스,196,1.9467620182757253
2023-Winter,2023,Winter,BRAND,뉴발란스,270,2.6817640047675804
2023-Winter,2023,Winter,BRAND,뉴에라,15,0.14898688915375446
2023-Winter,2023,Winter,BRAND,뉴치프시크,11,0.10925705204608661
2023-Winter,2023,Winter,BRAND,다이브인,15,0.14898688915375446
2023-Winter,2023,Winter,BRAND,닥터마틴,48,0.47675804529201427
2023-Winter,2023,Winter,BRAND,더뮤지엄비지터,31,0.3079062375844259
2023-Winter,2023,Winter,BRAND,더콜디스트모먼트,10,0.09932459276916965
2023-Winter,2023,Winter,BRAND,던스트,23,0.22844656336909017
2023-Winter,2023,Winter,BRAND,데우스엑스마키나,24,0.23837902264600713
2023-Winter,2023,Winter,BRAND,도프제이슨,55,0.546285260230433
2023-Winter,2023,Winter,BRAND,드레익스,48,0.47675804529201427
2023-Winter,2023,Winter,BRAND,드로우핏,67,0.6654747715534366
2023-Winter,2023,Winter,BRAND,디스이즈네버댓,28,0.27810885975367505
2023-Winter,2023,Winter,BRAND,디앤써,55,0.546285260230433
2023-Winter,2023,Winter,BRAND,디젤,30,0.29797377830750893
2023-Winter,2023,Winter,BRAND,디키즈,20,0.1986491855383393
2023-Winter,2023,Winter,BRAND,라코스테,6,0.05959475566150178
2023-Winter,2023,Winter,BRAND,라퍼지스토어,33,0.32777115613825986
2023-Winter,2023,Winter,BRAND,라프시몬스,22,0.21851410409217323
2023-Winter,2023,Winter,BRAND,랄프로렌,67,0.6654747715534366
2023-Winter,2023,Winter,BRAND,레드윙,56,0.5562177195073501
2023-Winter,2023,Winter,BRAND,로맨틱무브,49,0.4866905045689313
2023-Winter,2023,Winter,BRAND,루이비통,1,0.009932459276916964
2023-Winter,2023,Winter,BRAND,르메르,115,1.142232816845451
2023-Winter,2023,Winter,BRAND,리넥츠,94,0.9336511720301947
2023-Winter,2023,Winter,BRAND,리바이스,154,1.5295987286452126
2023-Winter,2023,Winter,BRAND,리복,24,0.23837902264600713
2023-Winter,2023,Winter,BRAND,리얼 맥코이,6,0.05959475566150178
2023-Winter,2023,Winter,BRAND,릭오웬스,37,0.36750099324592767
2023-Winter,2023,Winter,BRAND,마틴로즈,101,1.0031783869686135
2023-Winter,2023,Winter,BRAND,마틴플랜,14,0.13905442987683753
2023-Winter,2023,Winter,BRAND,메종마르지엘라,52,0.5164878823996821
2023-Winter,2023,Winter,BRAND,메종미네드,60,0.5959475566150179
2023-Winter,2023,Winter,BRAND,메종키츠네,4,0.03972983710766786
2023-Winter,2023,Winter,BRAND,모드나인,132,1.3110846245530394
2023-Winter,2023,Winter,BRAND,모스콧,22,0.21851410409217323
2023-Winter,2023,Winter,BRAND,모이프,33,0.32777115613825986
2023-Winter,2023,Winter,BRAND,몽벨,11,0.10925705204608661
2023-Winter,2023,Winter,BRAND,무신사,7,0.06952721493841876
2023-Winter,2023,Winter,BRAND,무인양품,12,0.11918951132300357
2023-Winter,2023,Winter,BRAND,무탠다드,167,1.6587206992451329
2023-Winter,2023,Winter,BRAND,문선,13,0.12912197059992053
2023-Winter,2023,Winter,BRAND,미나브,15,0.14898688915375446
2023-Winter,2023,Winter,BRAND,미하라야스히로,107,1.0627731426301152
2023-Winter,2023,Winter,BRAND,밈더워드로브,42,0.4171632896305125
2023-Winter,2023,Winter,BRAND,바라쿠타,27,0.26817640047675806
2023-Winter,2023,Winter,BRAND,바버,71,0.7052046086611045
2023-Winter,2023,Winter,BRAND,반스,152,1.5097338100913786
2023-Winter,2023,Winter,BRAND,발렌시아가,130,1.2912197059992052
2023-Winter,2023,Winter,BRAND,버버리,16,0.15891934843067143
2023-Winter,2023,Winter,BRAND,버윅,3,0.02979737783075089
2023-Winter,2023,Winter,BRAND,버즈릭슨,53,0.5264203416765991
2023-Winter,2023,Winter,BRAND,버켄스탁,11,0.10925705204608661
2023-Winter,2023,Winter,BRAND,베이프,15,0.14898688915375446
2023-Winter,2023,Winter,BRAND,보테가베네타,4,0.03972983710766786
2023-Winter,2023,Winter,BRAND,브라운야드,102,1.0131108462455305
2023-Winter,2023,Winter,BRAND,브랜디드,97,0.9634485498609455
2023-Winter,2023,Winter,BRAND,브론슨,67,0.6654747715534366
2023-Winter,2023,Winter,BRAND,브룩스브라더스,47,0.4668255860150973
2023-Winter,2023,Winter,BRAND,블랭크룸,46,0.45689312673818033
2023-Winter,2023,Winter,BRAND,비긴202,23,0.22844656336909017
2023-Winter,2023,Winter,BRAND,비바스튜디오,20,0.1986491855383393
2023-Winter,2023,Winter,BRAND,비얼디드키드,21,0.20858164481525626
2023-Winter,2023,Winter,BRAND,비이커,19,0.18871672626142233
2023-Winter,2023,Winter,BRAND,빔즈,34,0.3377036154151768
2023-Winter,2023,Winter,BRAND,사카이,7,0.06952721493841876
2023-Winter,2023,Winter,BRAND,생로랑,39,0.3873659117997616
2023-Winter,2023,Winter,BRAND,샤카웨어,12,0.11918951132300357
2023-Winter,2023,Winter,BRAND,세인트제임스,23,0.22844656336909017
2023-Winter,2023,Winter,BRAND,세터,26,0.25824394119984106
2023-Winter,2023,Winter,BRAND,소니,7,0.06952721493841876
2023-Winter,2023,Winter,BRAND,솔리드옴므,18,0.17878426698450536
2023-Winter,2023,Winter,BRAND,수아레,49,0.4866905045689313
2023-Winter,2023,Winter,BRAND,슈펜,15,0.14898688915375446
2023-Winter,2023,Winter,BRAND,슈프림,151,1.4998013508144616
2023-Winter,2023,Winter,BRAND,스캇,6,0.05959475566150178
2023-Winter,2023,Winter,BRAND,스톤아일랜드,76,0.7548669050456893
2023-Winter,2023,Winter,BRAND,스투시,114,1.132300357568534
2023-Winter,2023,Winter,BRAND,스튜디오니콜슨,18,0.17878426698450536
2023-Winter,2023,Winter,BRAND,아노블리어,6,0.05959475566150178
2023-Winter,2023,Winter,BRAND,아더에러,68,0.6754072308303536
2023-Winter,2023,Winter,BRAND,아디다스,219,2.1752085816448155
2023-Winter,2023,Winter,BRAND,아르켓,24,0.23837902264600713
2023-Winter,2023,Winter,BRAND,아미,9,0.08939213349225268
2023-Winter,2023,Winter,BRAND,아스토플렉스,46,0.45689312673818033
2023-Winter,2023,Winter,BRAND,아식스,149,1.4799364322606277
2023-Winter,2023,Winter,BRAND,아워레가시,67,0.6654747715534366
2023-Winter,2023,Winter,BRAND,아워셀브스,4,0.03972983710766786
2023-Winter,2023,Winter,BRAND,아워스코프,11,0.10925705204608661
2023-Winter,2023,Winter,BRAND,아이언레인저,31,0.3079062375844259
2023-Winter,2023,Winter,BRAND,아크테릭스,125,1.2415574096146207
2023-Winter,2023,Winter,BRAND,아트이프액츠,33,0.32777115613825986
2023-Winter,2023,Winter,BRAND,아페쎄,13,0.12912197059992053
2023-Winter,2023,Winter,BRAND,아프레쎄,13,0.12912197059992053
2023-Winter,2023,Winter,BRAND,안데르센,66,0.6555423122765197
2023-Winter,2023,Winter,BRAND,알렌느,43,0.42709574890742946
2023-Winter,2023,Winter,BRAND,애쉬크로프트,20,0.1986491855383393
2023-Winter,2023,Winter,BRAND,애프터프레이,110,1.092570520460866
2023-Winter,2023,Winter,BRAND,애플,18,0.17878426698450536
2023-Winter,2023,Winter,BRAND,앤더슨벨,117,1.1620977353992847
2023-Winter,2023,Winter,BRAND,어나더오피스,46,0.45689312673818033
2023-Winter,2023,Winter,BRAND,어널러코드,12,0.11918951132300357
2023-Winter,2023,Winter,BRAND,언더마이카,22,0.21851410409217323
2023-Winter,2023,Winter,BRAND,언타이틀,5,0.049662296384584824
2023-Winter,2023,Winter,BRAND,에센셜,6,0.05959475566150178
2023-Winter,2023,Winter,BRAND,에스티유오피스,72,0.7151370679380215
2023-Winter,2023,Winter,BRAND,에스피오나지,69,0.6853396901072706
2023-Winter,2023,Winter,BRAND,엑슬림,20,0.1986491855383393
2023-Winter,2023,Winter,BRAND,예일,5,0.049662296384584824
2023-Winter,2023,Winter,BRAND,오가프,12,0.11918951132300357
2023-Winter,2023,Winter,BRAND,오어슬로우,155,1.5395311879221294
2023-Winter,2023,Winter,BRAND,오클리,14,0.13905442987683753
2023-Winter,2023,Winter,BRAND,와일드브릭스,35,0.3476360746920938
2023-Winter,2023,Winter,BRAND,요시다포터,17,0.1688518077075884
2023-Winter,2023,Winter,BRAND,우영미,13,0.12912197059992053
2023-Winter,2023,Winter,BRAND,우포스,3,0.02979737783075089
2023-Winter,2023,Winter,BRAND,웨이비니스,16,0.15891934843067143
2023-Winter,2023,Winter,BRAND,위더로드,7,0.06952721493841876
2023-Winter,2023,Winter,BRAND,위캔더스,12,0.11918951132300357
2023-Winter,2023,Winter,BRAND,유니온,106,1.0528406833531982
2023-Winter,2023,Winter,BRAND,유니클로,518,5.145013905442988
2023-Winter,2023,Winter,BRAND,유니폼브릿지,110,1.092570520460866
2023-Winter,2023,Winter,BRAND,유스,81,0.8045292014302742
2023-Winter,2023,Winter,BRAND,이얼즈어고,32,0.31783869686134286
2023-Winter,2023,Winter,BRAND,이지,17,0.1688518077075884
2023-Winter,2023,Winter,BRAND,인세인개러지,61,0.6058800158919349
2023-Winter,2023,Winter,BRAND,일꼬르소,25,0.2483114819229241
2023-Winter,2023,Winter,BRAND,자라,70,0.6952721493841876
2023-Winter,2023,Winter,BRAND,자바나스,77,0.7647993643226063
2023-Winter,2023,Winter,BRAND,젠틀몬스터,77,0.7647993643226063
2023-Winter,2023,Winter,BRAND,조던,48,0.47675804529201427
2023-Winter,2023,Winter,BRAND,조셉앤스테이시,64,0.6356773937226857
2023-Winter,2023,Winter,BRAND,주앙옴므,106,1.0528406833531982
2023-Winter,2023,Winter,BRAND,지샥,2,0.01986491855383393
2023-Winter,2023,Winter,BRAND,지오다노,13,0.12912197059992053
2023-Winter,2023,Winter,BRAND,챔피온,26,0.25824394119984106
2023-Winter,2023,Winter,BRAND,카시오,14,0.13905442987683753
2023-Winter,2023,Winter,BRAND,칼하트wip,16,0.15891934843067143
2023-Winter,2023,Winter,BRAND,캐피탈,72,0.7151370679380215
2023-Winter,2023,Winter,BRAND,캡틴선샤인,41,0.40723083035359553
2023-Winter,2023,Winter,BRAND,컨버스,107,1.0627731426301152
2023-Winter,2023,Winter,BRAND,코스,94,0.9336511720301947
2023-Winter,2023,Winter,BRAND,쿠어,157,1.5593961064759636
2023-Winter,2023,Winter,BRAND,크롬하츠,34,0.3377036154151768
2023-Winter,2023,Winter,BRAND,클락스,83,0.824394119984108
2023-Winter,2023,Winter,BRAND,키뮤어,50,0.4966229638458482
2023-Winter,2023,Winter,BRAND,키스,17,0.1688518077075884
2023-Winter,2023,Winter,BRAND,키코,9,0.08939213349225268
2023-Winter,2023,Winter,BRAND,킨치,73,0.7250695272149384
2023-Winter,2023,Winter,BRAND,테켓,9,0.08939213349225268
2023-Winter,2023,Winter,BRAND,토니웩,94,0.9336511720301947
2023-Winter,2023,Winter,BRAND,토피,14,0.13905442987683753
2023-Winter,2023,Winter,BRAND,톰브라운,12,0.11918951132300357
2023-Winter,2023,Winter,BRAND,팀버랜드,40,0.3972983710766786
2023-Winter,2023,Winter,BRAND,파라부트,17,0.1688518077075884
2023-Winter,2023,Winter,BRAND,파르티멘토,26,0.25824394119984106
2023-Winter,2023,Winter,BRAND,파타고니아,31,0.3079062375844259
2023-Winter,2023,Winter,BRAND,팔라스,13,0.12912197059992053
2023-Winter,2023,Winter,BRAND,페몬트,23,0.22844656336909017
2023-Winter,2023,Winter,BRAND,페이탈리즘,14,0.13905442987683753
2023-Winter,2023,Winter,BRAND,포터,136,1.3508144616607072
2023-Winter,2023,Winter,BRAND,포터리,14,0.13905442987683753
2023-Winter,2023,Winter,BRAND,포트너스,35,0.3476360746920938
2023-Winter,2023,Winter,BRAND,폴로,252,2.5029797377830754
2023-Winter,2023,Winter,BRAND,푸마,44,0.43702820818434646
2023-Winter,2023,Winter,BRAND,프라다,45,0.4469606674612634
2023-Winter,2023,Winter,BRAND,프라이탁,10,0.09932459276916965
2023-Winter,2023,Winter,BRAND,프로젝트지알,18,0.17878426698450536
2023-Winter,2023,Winter,BRAND,프리즘웍스,34,0.3377036154151768
2023-Winter,2023,Winter,BRAND,플랙,33,0.32777115613825986
2023-Winter,2023,Winter,BRAND,해칭룸,135,1.3408820023837902
2023-Winter,2023,Winter,BRAND,헤리티지플로스,23,0.22844656336909017
2023-Winter,2023,Winter,BRAND,헤지스,23,0.22844656336909017
2023-Winter,2023,Winter,BRAND,호카,8,0.07945967421533572
2023-Winter,2023,Winter,BRAND,휴먼메이드,38,0.37743345252284466
2023-Winter,2024,Winter,BRAND,acg,68,0.3923605100686631
2023-Winter,2024,Winter,BRAND,cp컴퍼니,15,0.08655011251514627
2023-Winter,2024,Winter,BRAND,etce,341,1.9675725578443253
2023-Winter,2024,Winter,BRAND,jw앤더슨,17,0.09809012751716578
2023-Winter,2024,Winter,BRAND,lee,23,0.13271017252322428
2023-Winter,2024,Winter,BRAND,lmc,14,0.08078010501413652
2023-Winter,2024,Winter,BRAND,mlb,19,0.10963014251918526
2023-Winter,2024,Winter,BRAND,mmgl,9,0.05193006750908776
2023-Winter,2024,Winter,BRAND,mmrb,36,0.20772027003635105
2023-Winter,2024,Winter,BRAND,mngu,23,0.13271017252322428
2023-Winter,2024,Winter,BRAND,new,43,0.2481103225434193
2023-Winter,2024,Winter,BRAND,oam,37,0.2134902775373608
2023-Winter,2024,Winter,BRAND,rrl,328,1.8925624603311986
2023-Winter,2024,Winter,BRAND,ymclky,39,0.22503029253938028
2023-Winter,2024,Winter,BRAND,구찌,24,0.138480180024234
2023-Winter,2024,Winter,BRAND,굿라이프웍스,8,0.046160060008078006
2023-Winter,2024,Winter,BRAND,그라더스,64,0.36928048006462405
2023-Winter,2024,Winter,BRAND,그라미치,11,0.06347008251110726
2023-Winter,2024,Winter,BRAND,그레일즈,26,0.15002019502625355
2023-Winter,2024,Winter,BRAND,그리쉬,25,0.1442501875252438
2023-Winter,2024,Winter,BRAND,꼼데가르송,64,0.36928048006462405
2023-Winter,2024,Winter,BRAND,나나미카,123,0.7097109226241993
2023-Winter,2024,Winter,BRAND,나이키,642,3.7043448156482603
2023-Winter,2024,Winter,BRAND,네이더스,8,0.046160060008078006
2023-Winter,2024,Winter,BRAND,노메뉴얼,38,0.21926028503837053
2023-Winter,2024,Winter,BRAND,노스페이스,184,1.0616813801857943
2023-Winter,2024,Winter,BRAND,뉴발란스,562,3.24274421556748
2023-Winter,2024,Winter,BRAND,뉴에라,40,0.23080030004039004
2023-Winter,2024,Winter,BRAND,뉴치프시크,15,0.08655011251514627
2023-Winter,2024,Winter,BRAND,다이브인,36,0.20772027003635105
2023-Winter,2024,Winter,BRAND,닥터마틴,204,1.1770815302059894
2023-Winter,2024,Winter,BRAND,더뮤지엄비지터,33,0.19041024753332178
2023-Winter,2024,Winter,BRAND,더콜디스트모먼트,17,0.09809012751716578
2023-Winter,2024,Winter,BRAND,던스트,26,0.15002019502625355
2023-Winter,2024,Winter,BRAND,데우스엑스마키나,43,0.2481103225434193
2023-Winter,2024,Winter,BRAND,도프제이슨,87,0.5019906525878484
2023-Winter,2024,Winter,BRAND,드레익스,114,0.6577808551151116
2023-Winter,2024,Winter,BRAND,드로우핏,69,0.3981305175696728
2023-Winter,2024,Winter,BRAND,디스이즈네버댓,61,0.35197045756159484
2023-Winter,2024,Winter,BRAND,디앤써,77,0.44429057757775087
2023-Winter,2024,Winter,BRAND,디젤,38,0.21926028503837053
2023-Winter,2024,Winter,BRAND,디키즈,99,0.5712307425999654
2023-Winter,2024,Winter,BRAND,라코스테,26,0.15002019502625355
2023-Winter,2024,Winter,BRAND,라퍼지스토어,56,0.32312042005654606
2023-Winter,2024,Winter,BRAND,라프시몬스,17,0.09809012751716578
2023-Winter,2024,Winter,BRAND,랄프로렌,138,0.7962610351393457
2023-Winter,2024,Winter,BRAND,레드윙,119,0.6866308926201604
2023-Winter,2024,Winter,BRAND,로맨틱무브,143,0.8251110726443944
2023-Winter,2024,Winter,BRAND,루이비통,15,0.08655011251514627
2023-Winter,2024,Winter,BRAND,르메르,175,1.0097513126767064
2023-Winter,2024,Winter,BRAND,리넥츠,150,0.8655011251514627
2023-Winter,2024,Winter,BRAND,리바이스,287,1.6559921527897987
2023-Winter,2024,Winter,BRAND,리복,51,0.29427038255149734
2023-Winter,2024,Winter,BRAND,리얼 맥코이,23,0.13271017252322428
2023-Winter,2024,Winter,BRAND,릭오웬스,66,0.38082049506664356
2023-Winter,2024,Winter,BRAND,마틴로즈,287,1.6559921527897987
2023-Winter,2024,Winter,BRAND,마틴플랜,33,0.19041024753332178
2023-Winter,2024,Winter,BRAND,메종마르지엘라,77,0.44429057757775087
2023-Winter,2024,Winter,BRAND,메종미네드,110,0.6347008251110726
2023-Winter,2024,Winter,BRAND,메종키츠네,24,0.138480180024234
2023-Winter,2024,Winter,BRAND,모드나인,193,1.113611447694882
2023-Winter,2024,Winter,BRAND,모스콧,21,0.12117015752120479
2023-Winter,2024,Winter,BRAND,모이프,27,0.15579020252726328
2023-Winter,2024,Winter,BRAND,몽벨,22,0.12694016502221453
2023-Winter,2024,Winter,BRAND,무신사,18,0.10386013501817552
2023-Winter,2024,Winter,BRAND,무인양품,39,0.22503029253938028
2023-Winter,2024,Winter,BRAND,무탠다드,303,1.7483122728059546
2023-Winter,2024,Winter,BRAND,문선,11,0.06347008251110726
2023-Winter,2024,Winter,BRAND,미나브,17,0.09809012751716578
2023-Winter,2024,Winter,BRAND,미하라야스히로,115,0.6635508626161214
2023-Winter,2024,Winter,BRAND,밈더워드로브,63,0.36351047256361435
2023-Winter,2024,Winter,BRAND,바라쿠타,13,0.07501009751312677
2023-Winter,2024,Winter,BRAND,바버,170,0.9809012751716577
2023-Winter,2024,Winter,BRAND,반스,247,1.4251918527494085
2023-Winter,2024,Winter,BRAND,발렌시아가,237,1.367491777739311
2023-Winter,2024,Winter,BRAND,버버리,54,0.31158040505452655
2023-Winter,2024,Winter,BRAND,버윅,22,0.12694016502221453
2023-Winter,2024,Winter,BRAND,버즈릭슨,95,0.5481507125959264
2023-Winter,2024,Winter,BRAND,버켄스탁,6,0.0346200450060585
2023-Winter,2024,Winter,BRAND,베이프,33,0.19041024753332178
2023-Winter,2024,Winter,BRAND,보테가베네타,18,0.10386013501817552
2023-Winter,2024,Winter,BRAND,브라운야드,78,0.45006058507876057
2023-Winter,2024,Winter,BRAND,브랜디드,136,0.7847210201373263
2023-Winter,2024,Winter,BRAND,브론슨,79,0.4558305925797704
2023-Winter,2024,Winter,BRAND,브룩스브라더스,134,0.7731810051353067
2023-Winter,2024,Winter,BRAND,블랭크룸,58,0.3346604350585656
2023-Winter,2024,Winter,BRAND,비긴202,53,0.3058103975535168
2023-Winter,2024,Winter,BRAND,비바스튜디오,36,0.20772027003635105
2023-Winter,2024,Winter,BRAND,비얼디드키드,20,0.11540015002019502
2023-Winter,2024,Winter,BRAND,비이커,36,0.20772027003635105
2023-Winter,2024,Winter,BRAND,빔즈,79,0.4558305925797704
2023-Winter,2024,Winter,BRAND,사카이,9,0.05193006750908776
2023-Winter,2024,Winter,BRAND,생로랑,32,0.18464024003231203
2023-Winter,2024,Winter,BRAND,샤카웨어,16,0.09232012001615601
2023-Winter,2024,Winter,BRAND,세인트제임스,60,0.3462004500605851
2023-Winter,2024,Winter,BRAND,세터,43,0.2481103225434193
2023-Winter,2024,Winter,BRAND,소니,11,0.06347008251110726
2023-Winter,2024,Winter,BRAND,솔리드옴므,13,0.07501009751312677
2023-Winter,2024,Winter,BRAND,수아레,56,0.32312042005654606
2023-Winter,2024,Winter,BRAND,슈펜,31,0.1788702325313023
2023-Winter,2024,Winter,BRAND,슈프림,282,1.62714211528475
2023-Winter,2024,Winter,BRAND,스캇,35,0.2019502625353413
2023-Winter,2024,Winter,BRAND,스톤아일랜드,104,0.6000807801050142
2023-Winter,2024,Winter,BRAND,스투시,303,1.7483122728059546
2023-Winter,2024,Winter,BRAND,스튜디오니콜슨,17,0.09809012751716578
2023-Winter,2024,Winter,BRAND,아노블리어,16,0.09232012001615601
2023-Winter,2024,Winter,BRAND,아더에러,189,1.090531417690843
2023-Winter,2024,Winter,BRAND,아디다스,443,2.55611332294732
2023-Winter,2024,Winter,BRAND,아르켓,15,0.08655011251514627
2023-Winter,2024,Winter,BRAND,아미,12,0.069240090012117
2023-Winter,2024,Winter,BRAND,아스토플렉스,46,0.26542034504644857
2023-Winter,2024,Winter,BRAND,아식스,338,1.9502625353412957
2023-Winter,2024,Winter,BRAND,아워레가시,99,0.5712307425999654
2023-Winter,2024,Winter,BRAND,아워셀브스,23,0.13271017252322428
2023-Winter,2024,Winter,BRAND,아워스코프,11,0.06347008251110726
2023-Winter,2024,Winter,BRAND,아이언레인저,40,0.23080030004039004
2023-Winter,2024,Winter,BRAND,아크테릭스,187,1.0789914026888234
2023-Winter,2024,Winter,BRAND,아트이프액츠,68,0.3923605100686631
2023-Winter,2024,Winter,BRAND,아페쎄,16,0.09232012001615601
2023-Winter,2024,Winter,BRAND,아프레쎄,9,0.05193006750908776
2023-Winter,2024,Winter,BRAND,안데르센,50,0.2885003750504876
2023-Winter,2024,Winter,BRAND,알렌느,48,0.276960360048468
2023-Winter,2024,Winter,BRAND,애쉬크로프트,53,0.3058103975535168
2023-Winter,2024,Winter,BRAND,애프터프레이,151,0.8712711326524724
2023-Winter,2024,Winter,BRAND,애플,26,0.15002019502625355
2023-Winter,2024,Winter,BRAND,앤더슨벨,166,0.9578212451676187
2023-Winter,2024,Winter,BRAND,어나더오피스,52,0.3000403900525071
2023-Winter,2024,Winter,BRAND,어널러코드,30,0.17310022503029254
2023-Winter,2024,Winter,BRAND,언더마이카,39,0.22503029253938028
2023-Winter,2024,Winter,BRAND,언타이틀,13,0.07501009751312677
2023-Winter,2024,Winter,BRAND,에센셜,9,0.05193006750908776
2023-Winter,2024,Winter,BRAND,에스티유오피스,68,0.3923605100686631
2023-Winter,2024,Winter,BRAND,에스피오나지,142,0.8193410651433846
2023-Winter,2024,Winter,BRAND,엑슬림,33,0.19041024753332178
2023-Winter,2024,Winter,BRAND,예일,8,0.046160060008078006
2023-Winter,2024,Winter,BRAND,오가프,17,0.09809012751716578
2023-Winter,2024,Winter,BRAND,오어슬로우,263,1.5175119727655646
2023-Winter,2024,Winter,BRAND,오클리,32,0.18464024003231203
2023-Winter,2024,Winter,BRAND,와일드브릭스,50,0.2885003750504876
2023-Winter,2024,Winter,BRAND,요시다포터,34,0.19618025503433156
2023-Winter,2024,Winter,BRAND,우영미,25,0.1442501875252438
2023-Winter,2024,Winter,BRAND,우포스,5,0.028850037505048755
2023-Winter,2024,Winter,BRAND,웨이비니스,10,0.05770007501009751
2023-Winter,2024,Winter,BRAND,위더로드,12,0.069240090012117
2023-Winter,2024,Winter,BRAND,위캔더스,18,0.10386013501817552
2023-Winter,2024,Winter,BRAND,유니온,185,1.067451387686804
2023-Winter,2024,Winter,BRAND,유니클로,789,4.552535918296694
2023-Winter,2024,Winter,BRAND,유니폼브릿지,140,0.8078010501413652
2023-Winter,2024,Winter,BRAND,유스,74,0.4269805550747216
2023-Winter,2024,Winter,BRAND,이얼즈어고,50,0.2885003750504876
2023-Winter,2024,Winter,BRAND,이지,23,0.13271017252322428
2023-Winter,2024,Winter,BRAND,인세인개러지,80,0.4616006000807801
2023-Winter,2024,Winter,BRAND,일꼬르소,45,0.2596503375454388
2023-Winter,2024,Winter,BRAND,자라,135,0.7789510126363164
2023-Winter,2024,Winter,BRAND,자바나스,133,0.7674109976342969
2023-Winter,2024,Winter,BRAND,젠틀몬스터,142,0.8193410651433846
2023-Winter,2024,Winter,BRAND,조던,120,0.6924009001211702
2023-Winter,2024,Winter,BRAND,조셉앤스테이시,67,0.38659050256765337
2023-Winter,2024,Winter,BRAND,주앙옴므,109,0.628930817610063
